shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.344,0.652,0.07400000000000001,0.7040000000000001,2015-16
2pt Jumpers,0.327,0.359,0.099,0.39899999999999997,2015-16
3pt Shots,0.32899999999999996,0.37799999999999995,0.005,0.379,2015-16
