start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season,team
"Rebound, 0-10 s",0.11199999999999999,0.581,0.46399999999999997,0.636,0.151,0.4,0.386,0.391,2018-19,SacramentoSt.
"Rebound, 11-30 s",0.226,0.504,0.313,0.552,0.254,0.318,0.433,0.386,2018-19,SacramentoSt.
"Score, 0-10 s",0.044000000000000004,0.462,0.308,0.65,0.215,0.35700000000000004,0.47700000000000004,0.258,2018-19,SacramentoSt.
"Score, 11-30 s",0.409,0.49200000000000005,0.311,0.5529999999999999,0.276,0.359,0.413,0.35600000000000004,2018-19,SacramentoSt.
"Steal, 0-10 s",0.063,0.5529999999999999,0.574,0.574,0.096,0.33299999999999996,0.33,0.387,2018-19,SacramentoSt.
"Steal, 11-30 s",0.033,0.51,0.306,0.6,0.408,0.5,0.28600000000000003,0.28600000000000003,2018-19,SacramentoSt.
Transition,0.21899999999999997,0.5489999999999999,0.465,0.616,0.14800000000000002,0.375,0.38799999999999996,0.35700000000000004,2018-19,SacramentoSt.
