name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
JD Miller,32,0.295,0.25,0.429,0.054000000000000006,0.111,0.5,2015-16
Karviar Shepherd,24,0.345,0.4,0.6,0.033,0.024,0.25,2015-16
Vladimir Brodziansky,23,0.18600000000000003,0.182,0.636,0.013999999999999999,0.034,1,2015-16
Devonta Abron,18,0.3,0.24,0.4,0.075,0.14300000000000002,0.667,2015-16
Chris Washburn,9,0.141,0.138,0.444,0,0,NA,2015-16
Brandon Parrish,9,0.091,0.065,0.4,0.039,0.04,0.33299999999999996,2015-16
Chauncey Collins,5,0.033,0.04,0.5,0.023,0.071,1,2015-16
Michael Williams,5,0.077,0.095,0.667,0.065,0,0,2015-16
Malique Trent,2,0.01,0.016,1,0.013999999999999999,0.043,1,2015-16
Dalton Dry,1,0.2,1,1,0,0,NA,2015-16
Lyrik Shreiner,1,0,0,NA,0.16699999999999998,0.25,1,2015-16
Total,129,0.161,0.156,0.519,0.034,0.052000000000000005,0.5,2015-16
