name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Rui Hachimura,465.00000000000006,0.639,0.608,0.546,0.713,0.586,0.376,0.451,0.36700000000000005,0.077,0.41700000000000004,1,0.47700000000000004,0.7390000000000001,2018-19
Norvell Zach,419.00000000000006,0.589,0.55,0.267,0.607,0.441,0.107,0.37799999999999995,0.235,0.625,0.37,0.794,0.251,0.867,2018-19
Brandon Clarke,374,0.699,0.693,0.631,0.797,0.5479999999999999,0.32899999999999996,0.528,0.446,0.04,0.267,1,0.42,0.6940000000000001,2018-19
Josh Perkins,313,0.5760000000000001,0.5379999999999999,0.332,0.5870000000000001,0.23,0.204,0.43799999999999994,0.071,0.46299999999999997,0.366,0.774,0.278,0.816,2018-19
Corey Kispert,238,0.586,0.565,0.282,0.612,0.39,0.034,0.25,0,0.685,0.374,0.934,0.134,0.875,2018-19
Filip Petrusev,121,0.6609999999999999,0.591,0.512,0.774,0.75,0.24,0.345,0.7,0.248,0.3,1,0.62,0.853,2018-19
Geno Crandall,107,0.545,0.509,0.374,0.625,0.32,0.215,0.435,0.1,0.41100000000000003,0.295,0.6920000000000001,0.402,0.698,2018-19
Killian Tillie,70,0.607,0.6,0.314,0.682,0.5329999999999999,0.22899999999999998,0.375,0.667,0.457,0.43799999999999994,0.857,0.2,0.643,2018-19
Jeremy Jones,59,0.724,0.703,0.5760000000000001,0.706,0.292,0.017,1,0,0.40700000000000003,0.45799999999999996,1,0.6779999999999999,0.75,2018-19
Joel Ayayi,32,0.552,0.578,0.562,0.722,0.5379999999999999,0.094,0.33299999999999996,0,0.344,0.273,1,0.21899999999999997,0.28600000000000003,2018-19
Foster Greg,25,0.32999999999999996,0.32,0.4,0.4,0.25,0.04,1,0,0.56,0.14300000000000002,0.5,0.32,0.375,2018-19
Jack Beach,10,0.6,0.6,0,NA,NA,0,NA,NA,1,0.4,1,0,NA,2018-19
Matthew Lang,5,0.731,0.7,0.2,1,0,0.2,1,0,0.6,0.33299999999999996,1,0.2,1,2018-19
Alex Martin,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19
Total,2239,0.62,0.59,0.429,0.6970000000000001,0.502,0.218,0.452,0.344,0.353,0.363,0.85,0.353,0.7609999999999999,2018-19
