name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Brandon Clarke,47,0.16899999999999998,0.17600000000000002,0.825,0.057,0.077,0.7140000000000001,2018-19,Gonzaga
Rui Hachimura,15,0.055,0.05,0.643,0.006,0,0,2018-19,Gonzaga
Corey Kispert,13,0.16399999999999998,0.171,0.636,0.125,0,0,2018-19,Gonzaga
Filip Petrusev,10,0.161,0.146,0.7,0,0,NA,2018-19,Gonzaga
Norvell Zach,9,0.062,0.059000000000000004,0.5710000000000001,0.044000000000000004,0.059000000000000004,0.5,2018-19,Gonzaga
Jeremy Jones,7,0.20600000000000002,0.25,0.857,0,0,NA,2018-19,Gonzaga
Killian Tillie,4,0.182,0.267,1,0,0,NA,2018-19,Gonzaga
Joel Ayayi,2,0.111,0.154,1,0,0,NA,2018-19,Gonzaga
Matthew Lang,1,1,1,1,0,0,NA,2018-19,Gonzaga
Josh Perkins,1,0.01,0,0,0,0,NA,2018-19,Gonzaga
Total,109,0.10099999999999999,0.109,0.753,0.022000000000000002,0.027000000000000003,0.545,2018-19,Gonzaga
