shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.23800000000000002,0.605,0.09,0.665,2017-18
2pt Jumpers,0.40399999999999997,0.34,0.09300000000000001,0.375,2017-18
3pt Shots,0.35700000000000004,0.35200000000000004,0.006999999999999999,0.354,2017-18
