name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Sean McGonagill,351,0.505,0.483,0.231,0.519,0.23800000000000002,0.27399999999999997,0.375,0.19399999999999998,0.496,0.35100000000000003,0.721,0.222,0.679,2012-13
Matt Sullivan,308,0.539,0.498,0.308,0.632,0.483,0.188,0.24100000000000002,0.35700000000000004,0.503,0.342,0.868,0.39899999999999997,0.715,2012-13
Rafael Maia,223,0.508,0.504,0.879,0.551,0.509,0.085,0.158,0,0.036000000000000004,0.125,1,0.637,0.493,2012-13
Tucker Halpern,212,0.503,0.48100000000000004,0.094,0.55,0.364,0.20800000000000002,0.22699999999999998,0.2,0.698,0.365,0.87,0.146,0.774,2012-13
Cedric Kuakumensah,178,0.443,0.40399999999999997,0.522,0.527,0.51,0.478,0.271,0.478,0,NA,NA,0.47200000000000003,0.583,2012-13
Stephen Albrecht,79,0.549,0.544,0.025,1,1,0.139,0.455,0,0.835,0.364,0.958,0.177,0.5710000000000001,2012-13
Tyler Ponticelli,54,0.587,0.519,0.815,0.523,0.7390000000000001,0.185,0.5,0.2,0,NA,NA,0.685,0.757,2012-13
Joe Sharkey,45,0.411,0.41100000000000003,0.067,1,0.33299999999999996,0.244,0.182,0.5,0.6890000000000001,0.29,1,0,NA,2012-13
Lonji Yiljep,21,0.387,0.35700000000000004,0.14300000000000002,0.667,1,0.28600000000000003,0.16699999999999998,0,0.5710000000000001,0.25,1,0.095,1,2012-13
Jon Schmidt,19,0.33399999999999996,0.316,0.474,0.444,0.5,0.526,0.2,0.5,0,NA,NA,0.053,1,2012-13
Total,1490,0.504,0.478,0.366,0.557,0.484,0.235,0.289,0.27699999999999997,0.39899999999999997,0.345,0.8440000000000001,0.344,0.631,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
