shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.36,0.5870000000000001,0.14300000000000002,0.685,2011-12,FIU
2pt Jumpers,0.267,0.386,0.078,0.418,2011-12,FIU
3pt Shots,0.374,0.32899999999999996,0.004,0.33,2011-12,FIU
