shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.369,0.644,0.095,0.711,2011-12,SaintFrancis(PA)
2pt Jumpers,0.301,0.35,0.042,0.366,2011-12,SaintFrancis(PA)
3pt Shots,0.33,0.366,0.01,0.369,2011-12,SaintFrancis(PA)
