name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
LJ Figueroa,23,0.12300000000000001,0.111,0.611,0.037000000000000005,0.040999999999999995,0.5,2018-19
Mustapha Heron,15,0.105,0.11900000000000001,0.667,0,0,NA,2018-19
Justin Simon,14,0.07200000000000001,0.08,0.636,0.027000000000000003,0,0,2018-19
Shamorie Ponds,10,0.04,0.049,0.7140000000000001,0.017,0,0,2018-19
Marvin Clark II,10,0.121,0.083,0.429,0.03,0,0,2018-19
Josh Roberts,8,0.389,0.455,0.7140000000000001,0.14300000000000002,NA,0,2018-19
Sedee Keita,6,0.25,0.41700000000000004,0.833,0,0,NA,2018-19
Marcellus Earlington,5,0.455,0.5,0.8,0,0,NA,2018-19
Williams Greg,4,0.15,0.133,0.667,0.2,0,0,2018-19
Total,95,0.102,0.11,0.6579999999999999,0.023,0.011000000000000001,0.16699999999999998,2018-19
