name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Jacob Enevold,20,0.16699999999999998,0.16699999999999998,0.733,0.068,0.07400000000000001,0.4,2014-15,Drake
Trevor Berkeley,9,0.109,0.132,0.833,0.1,0.273,1,2014-15,Drake
Reed Timmer,5,0.013000000000000001,0,0,0.018000000000000002,0,0,2014-15,Drake
Chris Caird,4,0.086,0.136,1,0.04,0,0,2014-15,Drake
Karl Madison,3,0.091,0.1,0.5,0.048,0,0,2014-15,Drake
C.J. Rivers,2,0.057,0.038,0.5,0,0,NA,2014-15,Drake
Kory Kuenstling,2,0.105,0.1,0.5,0,0,NA,2014-15,Drake
Ore Arogundade,2,0.043,0,0,0.042,0,0,2014-15,Drake
Gary Ricks,1,0,0,NA,0.018000000000000002,0,0,2014-15,Drake
Blake Danielak,1,NA,NA,NA,1,NA,0,2014-15,Drake
Total,49,0.07400000000000001,0.084,0.688,0.033,0.031,0.33299999999999996,2014-15,Drake
