shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.302,0.597,0.107,0.6679999999999999,2011-12,Alabama
2pt Jumpers,0.366,0.309,0.121,0.35200000000000004,2011-12,Alabama
3pt Shots,0.332,0.289,0.011000000000000001,0.292,2011-12,Alabama
