name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Johnny Dee,396,0.5770000000000001,0.535,0.14400000000000002,0.544,0.161,0.321,0.48,0.344,0.535,0.377,0.888,0.247,0.888,2012-13
Ken Rancifer,283,0.54,0.519,0.254,0.639,0.5,0.27899999999999997,0.36700000000000005,0.517,0.466,0.364,0.8540000000000001,0.28300000000000003,0.662,2012-13
Christopher Anderson,254.99999999999997,0.49499999999999994,0.439,0.494,0.516,0.092,0.306,0.256,0,0.2,0.353,0.556,0.486,0.7020000000000001,2012-13
Chris Manresa,196,0.511,0.485,0.77,0.556,0.47600000000000003,0.23,0.244,0.182,0,NA,NA,0.439,0.605,2012-13
Cameron Miles,141,0.48900000000000005,0.429,0.41100000000000003,0.534,0.129,0.326,0.217,0,0.262,0.35100000000000003,1,0.41100000000000003,0.759,2012-13
Mike Davis,123,0.513,0.484,0.512,0.7140000000000001,0.37799999999999995,0.268,0.212,0.28600000000000003,0.22,0.185,0.8,0.366,0.644,2012-13
Dennis Kramer,119,0.503,0.496,0.37799999999999995,0.6890000000000001,0.774,0.353,0.31,0.6920000000000001,0.26899999999999996,0.312,0.9,0.252,0.5329999999999999,2012-13
John Sinis,118,0.524,0.504,0.22899999999999998,0.556,0.5329999999999999,0.17800000000000002,0.33299999999999996,0.429,0.593,0.35700000000000004,0.96,0.212,0.68,2012-13
Jito Kok,77,0.519,0.519,0.7140000000000001,0.5820000000000001,0.625,0.273,0.381,0.625,0.013000000000000001,0,NA,0.74,0.491,2012-13
Simi Fajemisin,44,0.551,0.5,0.795,0.6,0.524,0.205,0.111,0,0,NA,NA,0.932,0.634,2012-13
Keith Stackhouse,27,0.391,0.389,0.07400000000000001,1,0,0.37,0.4,0,0.556,0.2,0.33299999999999996,0.185,0.4,2012-13
Trey Guidry,17,0.42300000000000004,0.382,0.41200000000000003,0.429,0,0.294,0.4,0.5,0.294,0.2,1,0.8240000000000001,0.5,2012-13
Total,1796,0.525,0.49200000000000005,0.389,0.5820000000000001,0.389,0.287,0.335,0.335,0.324,0.349,0.857,0.369,0.6759999999999999,2012-13
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13
