name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Abayomi Iyiola,46,0.27399999999999997,0.289,0.774,0.099,0.14300000000000002,0.5329999999999999,2017-18
Larry Dennis,9,0.111,0.083,0.33299999999999996,0,0,NA,2017-18
Divine Myles,9,0.047,0.045,0.625,0.01,0.022000000000000002,1,2017-18
Keith Matthews,8,0.136,0.179,0.833,0.083,0.1,0.5,2017-18
B.J. Glasford,7,0.054000000000000006,0.053,0.5,0.01,0,0,2017-18
Christiaan Jones,7,0.24100000000000002,0.188,0.429,0,0,NA,2017-18
Luke Doyle,6,0.057999999999999996,0.094,1,0.034,0.083,1,2017-18
Adam Webb,5,0.625,0.6,0.6,0,0,NA,2017-18
Leo Goodman,5,0.278,0.28600000000000003,0.4,0,0,NA,2017-18
Angel Rivera,2,0.027999999999999997,0.028999999999999998,0.5,0,0,NA,2017-18
Kenny Aninye,2,0.08,0.091,0.5,0,0,NA,2017-18
Matthew Cioce,1,1,1,1,NA,NA,NA,2017-18
Total,107,0.11599999999999999,0.128,0.635,0.035,0.051,0.5710000000000001,2017-18
