name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Perris Blackwell,42,0.153,0.14400000000000002,0.611,0.095,0.053,0.16699999999999998,2011-12,SanFrancisco
Cole Dickerson,14,0.162,0.16399999999999998,0.6920000000000001,0.023,0.04,1,2011-12,SanFrancisco
Angelo Caloiaro,10,0.086,0.059000000000000004,0.444,0.019,0.043,1,2011-12,SanFrancisco
Justin Raffington,9,0.321,0.353,0.667,0,0,NA,2011-12,SanFrancisco
Rashad Green,8,0.036000000000000004,0.027999999999999997,0.4,0.028999999999999998,0.031,0.5,2011-12,SanFrancisco
Khalil Murphy,3,0.2,0.222,0.667,0,0,NA,2011-12,SanFrancisco
Cody Doolin,2,0.02,0.019,0.5,0,0,NA,2011-12,SanFrancisco
Avery Johnson,1,0.077,0,0,0,0,NA,2011-12,SanFrancisco
Michael Williams,1,0,0,NA,0,0,NA,2011-12,SanFrancisco
Total,90,0.092,0.092,0.59,0.024,0.024,0.4,2011-12,SanFrancisco
