name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Myles Stephens,13,0.08199999999999999,0.075,0.6,0.039,0.031,0.33299999999999996,2016-17
Pete Miller,10,0.213,0.222,0.6,0,0,NA,2016-17
Steven Cook,10,0.065,0.049,0.444,0.028999999999999998,0.111,1,2016-17
Spencer Weisz,6,0.062,0.053,0.4,0.028999999999999998,0,0,2016-17
Will Gladson,3,0.105,0.182,1,0.062,0,0,2016-17
Henry Caruso,2,0.04,0.067,1,0.05,0.091,1,2016-17
Vittorio Reynoso-Avila,2,0.25,0.4,1,NA,NA,NA,2016-17
Alexander Lee,2,0.4,0.33299999999999996,0.5,0,NA,NA,2016-17
Alec Brennan,2,0.091,0.083,0.5,0,0,NA,2016-17
Devin Cannady,1,0.023,0.048,1,0,0,NA,2016-17
Total,51,0.07400000000000001,0.075,0.591,0.021,0.024,0.429,2016-17
