shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.34700000000000003,0.507,0.12300000000000001,0.579,2016-17,Princeton
2pt Jumpers,0.27899999999999997,0.414,0.034,0.429,2016-17,Princeton
3pt Shots,0.374,0.332,0.019,0.33899999999999997,2016-17,Princeton
