shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.33799999999999997,0.512,0.142,0.597,2012-13
2pt Jumpers,0.319,0.331,0.087,0.363,2012-13
3pt Shots,0.34299999999999997,0.32299999999999995,0.024,0.331,2012-13
