name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
C.J. Fair,40,0.20600000000000002,0.264,0.7929999999999999,0.043,0.03,0.273,2012-13
Baye Moussa Keita,32,0.33799999999999997,0.28300000000000003,0.565,0.429,0.33299999999999996,0.33299999999999996,2012-13
Brandon Triche,26,0.127,0.125,0.647,0.064,0.062,0.33299999999999996,2012-13
Rakeem Christmas,23,0.155,0.13,0.562,0.115,0.16699999999999998,0.429,2012-13
Dajuan Coleman,19,0.222,0.21899999999999997,0.7,0.17600000000000002,0.2,0.222,2012-13
Jerami Grant,18,0.259,0.281,0.643,0.08199999999999999,0.125,0.5,2012-13
Michael Carter-Williams,15,0.091,0.081,0.5379999999999999,0.008,0,0,2012-13
James Southerland,9,0.06,0.049,0.667,0.052000000000000005,0.055999999999999994,0.4,2012-13
Trevor Cooney,3,0.105,0.154,1,0.045,0,0,2012-13
Noel Jones,1,1,1,1,0,NA,NA,2012-13
Total,186,0.168,0.16899999999999998,0.6559999999999999,0.067,0.065,0.321,2012-13
