name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Emani Gant,25,0.109,0.10800000000000001,0.647,0.055999999999999994,0.04,0.25,2015-16,TexasSt.
Anthony Roberson,12,0.156,0.133,0.5,0,0,NA,2015-16,TexasSt.
Cameron Naylor,11,0.11599999999999999,0.153,0.818,0,0,NA,2015-16,TexasSt.
Kavin Gilder-Tilbury,9,0.105,0.12300000000000001,0.778,0,0,NA,2015-16,TexasSt.
Maljhum McCrea,7,0.17600000000000002,0.188,0.5,0.027999999999999997,0,0,2015-16,TexasSt.
Bobby Conley,3,0.033,0,0,0,0,NA,2015-16,TexasSt.
Kendell Ramlal,3,0.158,0.2,0.667,0,0,NA,2015-16,TexasSt.
Ojai Black,2,0.012,0.019,1,0.013000000000000001,0.053,1,2015-16,TexasSt.
Ethan Montalvo,1,0.055999999999999994,0,0,0,0,NA,2015-16,TexasSt.
Austin Evans,1,0.33299999999999996,0.33299999999999996,1,NA,NA,NA,2015-16,TexasSt.
Total,74,0.10099999999999999,0.10800000000000001,0.645,0.017,0.015,0.3,2015-16,TexasSt.
