shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.4,0.524,0.122,0.597,2015-16,TexasSt.
2pt Jumpers,0.258,0.386,0.042,0.40299999999999997,2015-16,TexasSt.
3pt Shots,0.342,0.35100000000000003,0,0.35100000000000003,2015-16,TexasSt.
