shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.368,0.536,0.165,0.642,2016-17
2pt Jumpers,0.271,0.342,0.079,0.37200000000000005,2016-17
3pt Shots,0.361,0.349,0.015,0.354,2016-17
