name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Chad Jackson,11,0.078,0.086,0.7,0.021,0.055999999999999994,1,2012-13,NorthernKy.
Eshaunte Jones,10,0.24,0.231,0.5,0.038,0.025,0.33299999999999996,2012-13,NorthernKy.
Jalen Billups,7,0.20600000000000002,0.231,0.857,0,0,NA,2012-13,NorthernKy.
Ernest Watson,6,0.17600000000000002,0.11800000000000001,0.33299999999999996,0,0,NA,2012-13,NorthernKy.
Jack Flournoy,3,0.125,0.091,0.5,0.071,0.2,1,2012-13,NorthernKy.
Tyler White,3,0.077,0.053,0.33299999999999996,0,0,NA,2012-13,NorthernKy.
Anthony Monaco,3,0.25,0.25,0.5,0.111,0,0,2012-13,NorthernKy.
Ethan Faulkner,2,0.047,0,0,0,0,NA,2012-13,NorthernKy.
Justin Rossi,1,1,NA,0,NA,NA,NA,2012-13,NorthernKy.
John Staley,1,0.045,0.071,1,0,NA,NA,2012-13,NorthernKy.
Todd Johnson,1,0.083,0,0,0,0,NA,2012-13,NorthernKy.
Total,48,0.111,0.10400000000000001,0.537,0.016,0.022000000000000002,0.5,2012-13,NorthernKy.
