name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Devin Thomas,37,0.14300000000000002,0.139,0.588,0.048,0,0,2015-16
John Collins,21,0.222,0.179,0.5,0.017,0,0,2015-16
Konstantinos Mitoglou,19,0.27699999999999997,0.262,0.611,0.043,0,0,2015-16
Doral Moore,18,0.315,0.33299999999999996,0.8240000000000001,0.05,0,0,2015-16
Codi Miller-McIntyre,13,0.086,0.096,0.625,0.07,0.071,0.25,2015-16
Greg McClinton,12,0.239,0.11800000000000001,0.364,0.048,0,0,2015-16
Bryant Crawford,4,0.033,0.045,0.75,0,0,NA,2015-16
Rondale Watson,3,0.091,0.1,0.5,0.1,0.2,1,2015-16
Cornelius Hudson,3,0.038,0.067,1,0.062,0.091,0.5,2015-16
Mitchell Wilbekin,1,0,0,NA,0.026000000000000002,0,0,2015-16
Total,131,0.146,0.146,0.6,0.038,0.024,0.2,2015-16
