shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.29600000000000004,0.616,0.11199999999999999,0.6940000000000001,2017-18
2pt Jumpers,0.27399999999999997,0.359,0.061,0.38299999999999995,2017-18
3pt Shots,0.43,0.371,0.006,0.374,2017-18
