shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.392,0.594,0.081,0.647,2014-15,LIU
2pt Jumpers,0.275,0.359,0.035,0.37200000000000005,2014-15,LIU
3pt Shots,0.33299999999999996,0.304,0.005,0.306,2014-15,LIU
