name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Trevin Woods,20,0.5429999999999999,0.556,0.526,0.071,0,0,2014-15,LIU
Landon Atterberry,19,0.231,0.235,0.5329999999999999,0.055999999999999994,0.04,0.25,2014-15,LIU
Nura Zanna,18,0.099,0.13699999999999998,0.7140000000000001,0.08199999999999999,0.055999999999999994,0.25,2014-15,LIU
Glenn Feidanga,14,0.312,0.35700000000000004,0.5,0.182,0.375,0.75,2014-15,LIU
Joel Hernandez,14,0.12,0.125,0.5,0.040999999999999995,0.08800000000000001,0.75,2014-15,LIU
Gerrell Martin,9,0.07400000000000001,0.10300000000000001,0.667,0.046,0.105,0.667,2014-15,LIU
Trevon Woods,3,0.188,0.2,0.33299999999999996,0,0,NA,2014-15,LIU
Iverson Fleming,2,0,0,NA,0.053,0,0,2014-15,LIU
Chris Carter,2,0.25,0,0,NA,NA,NA,2014-15,LIU
Jamil Hood,2,0.105,0.111,0.5,0,0,NA,2014-15,LIU
Elvar Fridriksson,2,0.016,0,0,0,0,NA,2014-15,LIU
Martin Hermannsson,1,0,0,NA,0,0,NA,2014-15,LIU
Total,106,0.122,0.13,0.537,0.046,0.069,0.47600000000000003,2014-15,LIU
