name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Will Artino,20,0.147,0.17600000000000002,0.812,0.087,0.083,0.25,2014-15,Creighton
Geoffrey Groselle,14,0.153,0.153,0.6920000000000001,0.038,0.077,1,2014-15,Creighton
Devin Brooks,12,0.092,0.073,0.364,0.021,0,0,2014-15,Creighton
Zach Hanson,12,0.19,0.19399999999999998,0.636,0.036000000000000004,0.091,1,2014-15,Creighton
Rick Kreklow,11,0.16,0.10300000000000001,0.375,0.14300000000000002,0,0,2014-15,Creighton
Toby Hegner,8,0.278,0.385,1,0.069,0,0,2014-15,Creighton
Austin Chatman,3,0.033,0.067,1,0.009000000000000001,0,0,2014-15,Creighton
Avery Dingman,2,0.062,0,0,0,0,NA,2014-15,Creighton
James Milliken,2,0.036000000000000004,0.031,0.5,0,0,NA,2014-15,Creighton
Isaiah Zierden,2,0,0,NA,0.11800000000000001,0,0,2014-15,Creighton
Mogboluwaga Oginni,2,0.25,0.5,0.5,NA,NA,NA,2014-15,Creighton
Tyler Clement,1,0,NA,NA,0.33299999999999996,1,1,2014-15,Creighton
Gabriel Connealy,1,0.33299999999999996,NA,0,0,NA,NA,2014-15,Creighton
Total,90,0.11800000000000001,0.129,0.616,0.038,0.03,0.267,2014-15,Creighton
