name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Christian Hairston,16,0.1,0.07,0.5,0.055999999999999994,0.1,0.75,2015-16
Dmitri Thompson,12,0.067,0.073,0.75,0.049,0.10300000000000001,0.75,2015-16
Tyler Seibring,9,0.151,0.14300000000000002,0.625,0.021,0,0,2015-16
SANTA,8,0.106,0.115,0.6,0.115,0.222,0.667,2015-16
Karolis Kundrotas,7,0.3,0.33299999999999996,0.33299999999999996,0.4,0.5,0.25,2015-16
Jack Anton,7,0.192,0.2,0.6,0.222,0,0,2015-16
Luke Eddy,6,0.032,0.015,0.25,0.031,0,0,2015-16
Brian Dawkins,5,0.105,0.091,0.75,0.02,0,0,2015-16
Tanner Samson,3,0.071,0.095,1,0,0,NA,2015-16
Sheldon Eberhardt,1,0.2,0.25,1,0,NA,NA,2015-16
Dainan Swoope,1,0.027999999999999997,0.053,1,0,0,NA,2015-16
Total,75,0.085,0.08,0.604,0.048,0.055999999999999994,0.429,2015-16
