name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Quattarius Wilson,37,0.252,0.32,0.8,0.077,0.146,0.857,2017-18,McNeese
Stephen Ugochukwu,18,0.127,0.098,0.4,0.042,0.087,0.667,2017-18,McNeese
Labarrius Hill,11,0.282,0.29600000000000004,0.727,0,0,NA,2017-18,McNeese
Jacob Ledoux,6,0.064,0.07,0.6,0,0,NA,2017-18,McNeese
Kalob Ledoux,6,0.043,0.028999999999999998,0.33299999999999996,0.027000000000000003,0.02,0.33299999999999996,2017-18,McNeese
Demarco Owens,4,0.16699999999999998,0.071,0.25,0,0,NA,2017-18,McNeese
James Harvey,4,0.059000000000000004,0.059000000000000004,0.5,0.061,0.077,0.5,2017-18,McNeese
Adrian Brown,3,0.14300000000000002,0.1,0.33299999999999996,0,0,NA,2017-18,McNeese
Jarren Greenwood,2,0.027000000000000003,0.051,1,0,0,NA,2017-18,McNeese
Myles Hutchinson,2,0.4,0.33299999999999996,0.5,0,0,NA,2017-18,McNeese
Fred Haywood,1,0.25,0,0,0,NA,NA,2017-18,McNeese
Jacob Bonnington,1,0.33299999999999996,0.5,1,0,NA,NA,2017-18,McNeese
Kelvin HenryJr.,1,0.125,0.5,1,0,0,NA,2017-18,McNeese
Richard Laku,1,0,0,NA,0.091,0,0,2017-18,McNeese
null,1,0.33299999999999996,0.33299999999999996,1,0,0,NA,2017-18,McNeese
Total,98,0.133,0.15,0.63,0.03,0.048,0.625,2017-18,McNeese
