shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.40700000000000003,0.564,0.11900000000000001,0.64,2017-18,McNeese
2pt Jumpers,0.257,0.33799999999999997,0.066,0.36200000000000004,2017-18,McNeese
3pt Shots,0.335,0.34600000000000003,0.015,0.35200000000000004,2017-18,McNeese
