name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Devon Saddler,493,0.514,0.451,0.207,0.588,0.133,0.408,0.368,0.122,0.385,0.311,0.6609999999999999,0.4,0.802,2011-12,Delaware
Jamelle Hagins,283,0.5750000000000001,0.5479999999999999,0.5579999999999999,0.652,0.466,0.442,0.41600000000000004,0.212,0,NA,NA,0.456,0.667,2011-12,Delaware
Kyle Anderson,259,0.513,0.506,0.046,0.75,0.33299999999999996,0.18100000000000002,0.426,0.6,0.772,0.34,0.971,0.081,0.667,2011-12,Delaware
Jarvis Threatt,220.00000000000003,0.562,0.461,0.314,0.58,0.175,0.27699999999999997,0.295,0,0.409,0.322,0.69,0.727,0.812,2011-12,Delaware
Josh Brinkley,193,0.5720000000000001,0.528,0.56,0.63,0.441,0.44,0.4,0.324,0,NA,NA,0.5539999999999999,0.701,2011-12,Delaware
Khalid Lewis,151,0.45599999999999996,0.41100000000000003,0.272,0.61,0.12,0.457,0.319,0.091,0.272,0.244,0.8,0.43,0.6459999999999999,2011-12,Delaware
Kelvin McNeil,63,0.438,0.413,0.7140000000000001,0.5329999999999999,0.45799999999999996,0.28600000000000003,0.111,1,0,NA,NA,0.794,0.48,2011-12,Delaware
Hakim McCullar,39,0.42300000000000004,0.385,0.308,0.75,0.556,0.667,0.231,0.16699999999999998,0.026000000000000002,0,NA,0.513,0.55,2011-12,Delaware
Larry Savage,36,0.33099999999999996,0.319,0.278,0.6,0.5,0.444,0.25,0.5,0.278,0.1,0,0.19399999999999998,0.429,2011-12,Delaware
Samer Madarani,8,0.22300000000000003,0.188,0,NA,NA,0,NA,NA,1,0.125,0,0.25,0.5,2011-12,Delaware
Will Townsville,3,0.8330000000000001,0.833,0,NA,NA,0.33299999999999996,1,0,0.667,0.5,0,0,NA,2011-12,Delaware
Brendan McNulty,2,0,0,0.5,0,NA,0,NA,NA,0.5,0,NA,0,NA,2011-12,Delaware
Tommy Williams,0,0.526,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,2011-12,Delaware
Total,1750,0.523,0.475,0.319,0.616,0.34299999999999997,0.371,0.359,0.215,0.31,0.311,0.787,0.434,0.7170000000000001,2011-12,Delaware
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2011-12,Delaware
