shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.315,0.59,0.094,0.6509999999999999,2011-12,MiddleTenn.
2pt Jumpers,0.374,0.3,0.129,0.344,2011-12,MiddleTenn.
3pt Shots,0.311,0.318,0.013999999999999999,0.32299999999999995,2011-12,MiddleTenn.
