name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justin Hamilton,46,0.282,0.273,0.6,0.06,0.09,0.636,2011-12
Storm Warren,30,0.278,0.33299999999999996,0.818,0.048,0.069,0.5,2011-12
Johnny O'Bryant III,29,0.276,0.306,0.7140000000000001,0.057,0.1,0.5,2011-12
Malcolm White,11,0.258,0.292,0.875,0.05,0.111,0.667,2011-12
Anthony Hickey,7,0.045,0.047,0.667,0.035,0.04,0.33299999999999996,2011-12
Andre Stringer,5,0,0,NA,0.062,0,0,2011-12
Eddie Ludwig,4,0.231,0.25,0.667,0.048,0,0,2011-12
Jalen Courtney,3,0.5,0,0,0.059000000000000004,0,0,2011-12
Ralston Turner,2,0,0,NA,0.009000000000000001,0.028999999999999998,1,2011-12
John Isaac,2,0.067,0.1,1,0.022000000000000002,0.083,1,2011-12
DEL,1,0,NA,NA,0.2,0,0,2011-12
Chris Bass,1,0.062,0.111,1,0,0,NA,2011-12
Total,141,0.19699999999999998,0.215,0.698,0.046,0.065,0.465,2011-12
