name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Glenn Powell,33,0.24,0.19399999999999998,0.467,0.031,0.023,0.33299999999999996,2012-13,Jacksonville
Kordario Fleming,22,0.22399999999999998,0.157,0.42100000000000004,0.027000000000000003,0.047,0.667,2012-13,Jacksonville
Javon Dawson,17,0.22,0.235,0.615,0.042,0.028999999999999998,0.25,2012-13,Jacksonville
Jarvis Haywood,13,0.051,0.042,0.4,0.052000000000000005,0.059000000000000004,0.5,2012-13,Jacksonville
Tyler Alderman,12,0.391,0.16699999999999998,0.222,0.125,0,0,2012-13,Jacksonville
Dylan Fritsch,7,0.273,0.28600000000000003,0.667,0.068,0.053,0.33299999999999996,2012-13,Jacksonville
Keith McDougald,7,0.066,0.098,1,0.022000000000000002,0,0,2012-13,Jacksonville
Evin Graham,5,0.08900000000000001,0.095,0.5,0.077,0,0,2012-13,Jacksonville
Russell Powell,3,0.047,0.04,0.5,0.013999999999999999,0,0,2012-13,Jacksonville
Jeremy Bogus,1,0.14300000000000002,0,0,0,0,NA,2012-13,Jacksonville
Marcellous Bell,1,0,0,NA,0.038,0.25,1,2012-13,Jacksonville
Total,121,0.156,0.134,0.484,0.039,0.036000000000000004,0.345,2012-13,Jacksonville
