start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.11199999999999999,0.5379999999999999,0.455,0.53,0.297,0.442,0.248,0.444,2014-15
"Rebound, 11-30 s",0.23399999999999999,0.47700000000000004,0.242,0.493,0.434,0.366,0.325,0.408,2014-15
"Opp score, 0-10 s",0.04,0.48,0.275,0.7140000000000001,0.33299999999999996,0.41200000000000003,0.392,0.25,2014-15
"Opp score, 11-30 s",0.408,0.413,0.24,0.46,0.39399999999999996,0.304,0.36700000000000005,0.332,2014-15
"Steal, 0-10 s",0.064,0.46399999999999997,0.5660000000000001,0.574,0.24100000000000002,0.2,0.193,0.312,2014-15
"Steal, 11-30 s",0.023,0.467,0.3,0.556,0.4,0.25,0.3,0.444,2014-15
Transition,0.21600000000000003,0.505,0.455,0.5670000000000001,0.287,0.375,0.258,0.361,2014-15
