name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Karachi Edo,43,0.294,0.242,0.629,0.076,0.08800000000000001,0.375,2015-16
Torren Jones,35,0.267,0.306,0.826,0.138,0.107,0.25,2015-16
Cullen Russo,25,0.182,0.152,0.5,0.09300000000000001,0.14300000000000002,0.4,2015-16
Terrell Carter,9,0.214,0.276,0.889,0,0,NA,2015-16
Paul Watson,6,0.08,0.138,1,0.026000000000000002,0.04,0.5,2015-16
Julien Lewis,4,0.055,0.069,0.667,0.006999999999999999,0.018000000000000002,1,2015-16
Marvelle Harris,3,0.016,0.009000000000000001,0.33299999999999996,0,0,NA,2015-16
Cezar Guerrero,2,0,0,NA,0.016,0.037000000000000005,1,2015-16
Lionel Ellison,1,0.083,0.2,1,0,0,NA,2015-16
Sam Bittner,1,0.5,0,0,NA,NA,NA,2015-16
Total,129,0.141,0.15,0.677,0.037000000000000005,0.042,0.379,2015-16
