name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Drew McDonald,422,0.5670000000000001,0.53,0.289,0.623,0.434,0.325,0.474,0.4,0.386,0.337,0.909,0.287,0.802,2017-18
Lavone Holland II,345,0.543,0.491,0.359,0.516,0.281,0.188,0.354,0.13,0.452,0.353,0.6729999999999999,0.313,0.843,2017-18
Carson Williams,250,0.633,0.622,0.7,0.731,0.586,0.22399999999999998,0.304,0.353,0.076,0.368,0.857,0.456,0.649,2017-18
Jordan Garnett,159,0.606,0.594,0.34,0.63,0.529,0.057,0.222,0,0.604,0.406,0.9490000000000001,0.22,0.6859999999999999,2017-18
Dantez Walton,152,0.507,0.493,0.461,0.6709999999999999,0.596,0.092,0.5,0.857,0.447,0.20600000000000002,1,0.204,0.613,2017-18
Jalen Tate,151,0.517,0.49,0.629,0.547,0.596,0.185,0.46399999999999997,0.308,0.185,0.214,1,0.364,0.636,2017-18
Tyler Sharpe,151,0.603,0.5760000000000001,0.185,0.607,0.17600000000000002,0.013000000000000001,0.5,0,0.8009999999999999,0.38,0.935,0.311,0.745,2017-18
Mason Faulkner,141,0.5660000000000001,0.525,0.213,0.5670000000000001,0.294,0.149,0.429,0.222,0.638,0.35600000000000004,0.875,0.24100000000000002,0.882,2017-18
Jeff Garrett,82,0.618,0.622,0.7559999999999999,0.71,0.682,0.207,0.41200000000000003,0.429,0.037000000000000005,0,NA,0.305,0.56,2017-18
Tre Cobbs,14.000000000000002,0.7809999999999999,0.7859999999999999,0.643,0.889,0.125,0.071,0,NA,0.28600000000000003,0.5,1,1.071,0.733,2017-18
"II,LAVONE",12,0.5,0.5,0,NA,NA,0.33299999999999996,0.75,0,0.667,0.25,1,0,NA,2017-18
Chris Vogt,10,0.545,0.6,0.7,0.857,1,0.3,0,NA,0,NA,NA,0.6,0.33299999999999996,2017-18
Nick Ayers,2,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2017-18
Darian Childress,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2017-18
"SPRATLING,CHRIS",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
"MOSLEY,STUCKEY",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
"KEIBLER,JACOB",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-18
Total,1892.0000000000002,0.5720000000000001,0.5429999999999999,0.41200000000000003,0.633,0.503,0.18899999999999997,0.41200000000000003,0.34,0.4,0.341,0.872,0.312,0.731,2017-18
