name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Takal Molson,26,0.166,0.085,0.26899999999999996,0,0,NA,2017-18,Canisius
Jermaine Crumpton,25,0.135,0.147,0.708,0.01,0,0,2017-18,Canisius
Marcale Lotts,10,0.237,0.24,0.667,0.25,0,0,2017-18,Canisius
Selvedin Planincic,8,0.10400000000000001,0.077,0.6,0.214,0.375,1,2017-18,Canisius
Spencer Foley,8,0.353,0.35700000000000004,0.833,0.125,0.28600000000000003,1,2017-18,Canisius
Isaiah Reese,5,0.036000000000000004,0.022000000000000002,0.4,0,0,NA,2017-18,Canisius
Jibreel Faulkner,5,0.129,0.095,0.5,0.055999999999999994,0.16699999999999998,1,2017-18,Canisius
Jalanni White,3,0.08800000000000001,0.095,0.667,0,NA,NA,2017-18,Canisius
Scott Hitchon,2,0.14300000000000002,0.222,1,0,NA,NA,2017-18,Canisius
Total,92,0.114,0.099,0.5479999999999999,0.024,0.046,0.75,2017-18,Canisius
