name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Ian Hummer,22,0.095,0.09699999999999999,0.5710000000000001,0.008,0,0,2011-12,Princeton
Denton Koon,17,0.14,0.14300000000000002,0.6920000000000001,0.133,0,0,2011-12,Princeton
Brendan Connolly,16,0.149,0.154,0.667,0.034,0,0,2011-12,Princeton
Mack Darrow,5,0.085,0.105,0.8,0,0,NA,2011-12,Princeton
Patrick Saunders,4,0.07,0.065,0.667,0.03,0,0,2011-12,Princeton
T.J. Bray,2,0.040999999999999995,0.031,0.5,0,0,NA,2011-12,Princeton
Douglas Davis,2,0,0,NA,0.017,0.021,0.5,2011-12,Princeton
John Comfort,1,0.125,0,0,0,NA,NA,2011-12,Princeton
Ben Hazel,1,0,0,NA,0,NA,NA,2011-12,Princeton
Daniel Edwards,1,1,1,1,NA,NA,NA,2011-12,Princeton
Total,71,0.09300000000000001,0.09699999999999999,0.639,0.022000000000000002,0.006999999999999999,0.111,2011-12,Princeton
