shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.34,0.585,0.154,0.691,2016-17
2pt Jumpers,0.272,0.365,0.099,0.405,2016-17
3pt Shots,0.38799999999999996,0.35700000000000004,0.008,0.36,2016-17
