name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Mustapha Heron,344,0.5660000000000001,0.506,0.36,0.629,0.321,0.337,0.259,0.36700000000000005,0.302,0.423,0.773,0.517,0.77,2016-17,Auburn
T.J. Dunans,271,0.42900000000000005,0.415,0.402,0.569,0.19399999999999998,0.332,0.311,0.071,0.266,0.20800000000000002,0.667,0.196,0.547,2016-17,Auburn
Jared Harper,270,0.538,0.485,0.289,0.5379999999999999,0.095,0.13,0.22899999999999998,0,0.581,0.344,0.46299999999999997,0.541,0.705,2016-17,Auburn
Danjel Purifoy,244,0.58,0.518,0.172,0.5479999999999999,0.478,0.172,0.35700000000000004,0.4,0.6559999999999999,0.369,0.8809999999999999,0.373,0.879,2016-17,Auburn
Ronnie Johnson,210,0.524,0.493,0.41,0.547,0.128,0.276,0.32799999999999996,0,0.314,0.379,0.48,0.28600000000000003,0.7170000000000001,2016-17,Auburn
Bryce Brown,189,0.52,0.508,0.14300000000000002,0.33299999999999996,0.33299999999999996,0.11599999999999999,0.136,0.33299999999999996,0.741,0.4,0.75,0.14300000000000002,0.667,2016-17,Auburn
Austin Wiley,125,0.5640000000000001,0.584,0.632,0.696,0.655,0.368,0.391,0.722,0,NA,NA,0.912,0.491,2016-17,Auburn
Anfernee McLemore,101,0.6769999999999999,0.688,0.713,0.8190000000000001,0.542,0.27699999999999997,0.321,0.778,0.01,1,1,0.574,0.603,2016-17,Auburn
TJ Lang,88,0.591,0.568,0.091,0.5,0.5,0.045,0.25,1,0.8640000000000001,0.395,0.9329999999999999,0.44299999999999995,0.667,2016-17,Auburn
Horace Spencer,66,0.554,0.561,0.561,0.703,0.6920000000000001,0.424,0.39299999999999996,0.545,0.015,0,NA,0.545,0.5,2016-17,Auburn
Laron Smith,45,0.536,0.5329999999999999,0.8,0.611,0.591,0.2,0.222,0,0,NA,NA,0.644,0.517,2016-17,Auburn
Devin Waddell,6,0.4710000000000001,0.5,0.16699999999999998,0,NA,0.16699999999999998,0,NA,0.667,0.5,1,0.5,0.33299999999999996,2016-17,Auburn
Will Macoy,6,0.6669999999999999,0.667,0.16699999999999998,1,0,0,NA,NA,0.833,0.4,1,0,NA,2016-17,Auburn
Patrick Keim,3,0.506,0.5,0.33299999999999996,0,NA,0,NA,NA,0.667,0.5,1,0.667,0.5,2016-17,Auburn
Tray Tate,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2016-17,Auburn
Mike Cohen,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,Auburn
"HOLMAN,ARIC",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-17,Auburn
Total,1969.0000000000002,0.544,0.511,0.35600000000000004,0.611,0.379,0.243,0.301,0.326,0.401,0.366,0.723,0.425,0.672,2016-17,Auburn
