name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Godwin Okonji,21,0.212,0.235,0.706,0.222,0.2,0.25,2012-13
Alex Osborne,14,0.151,0.152,0.636,0.038,0.065,0.667,2012-13
Ashley Hamilton,12,0.067,0.113,0.889,0.02,0.023,0.33299999999999996,2012-13
Ayodeji Egbeyemi,11,0.15,0.18600000000000003,0.889,0.032,0,0,2012-13
Anthony Ireland,9,0.055,0.061,0.5710000000000001,0.008,0,0,2012-13
Marin Mornar,9,0.529,0.5,0.33299999999999996,0,0,NA,2012-13
Nick Stover,6,0.129,0,0,0.07400000000000001,0,0,2012-13
Adam Drexler,3,0.33299999999999996,0,0,0.33299999999999996,1,0.5,2012-13
C.J. Blackwell,2,0.1,0.25,1,0.071,0,0,2012-13
Taylor Walker,2,0.077,0,0,0,0,NA,2012-13
Bruce English,2,0.062,0.125,1,0.021,0,0,2012-13
Chase Flint,2,0.065,0.105,1,0,0,NA,2012-13
Total,93,0.12,0.134,0.63,0.027999999999999997,0.022000000000000002,0.25,2012-13
