name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Jonathan Baehre,24,0.261,0.23800000000000002,0.652,0.027999999999999997,0.067,1,2017-18
Ahmad Thomas,22,0.087,0.115,0.833,0.018000000000000002,0.013999999999999999,0.33299999999999996,2017-18
Alec Wnuk,8,0.08199999999999999,0.067,0.5710000000000001,0.031,0,0,2017-18
Kevin Vannatta,7,0.055,0.055999999999999994,0.6,0.03,0.083,1,2017-18
Donovan Gilmore,6,0.13,0.172,0.833,0,0,NA,2017-18
Macio Teague,5,0.037000000000000005,0,0,0.008,0.021,1,2017-18
Drew Rackley,3,0.125,0.133,0.667,0,0,NA,2017-18
Grant Townsend,2,0.4,0.33299999999999996,0.5,0,NA,NA,2017-18
Justin Brown,2,0.182,0.125,0.5,0,0,NA,2017-18
Raekwon Miller,2,0.018000000000000002,0.027999999999999997,1,0,0,NA,2017-18
Jalen Seegars,2,0.125,0.25,1,0,0,NA,2017-18
Total,83,0.10099999999999999,0.11,0.6809999999999999,0.016,0.026000000000000002,0.625,2017-18
