shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.387,0.649,0.115,0.733,2014-15
2pt Jumpers,0.303,0.37,0.075,0.4,2014-15
3pt Shots,0.31,0.312,0.013000000000000001,0.316,2014-15
