shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.445,0.56,0.17300000000000001,0.6779999999999999,2014-15,HolyCross
2pt Jumpers,0.235,0.419,0.065,0.44799999999999995,2014-15,HolyCross
3pt Shots,0.32,0.37200000000000005,0.019,0.379,2014-15,HolyCross
