name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Orlando Coleman,18,0.258,0.25,0.647,0.009000000000000001,0.026000000000000002,1,2014-15
Bernard Morena,15,0.159,0.2,0.769,0.062,0,0,2014-15
Williy Kouassi,14,0.156,0.244,0.833,0.067,0,0,2014-15
Damien Wilson,9,0.067,0.111,0.857,0.024,0.034,0.5,2014-15
Nigel Pruitt,6,0.054000000000000006,0.086,1,0.047,0.087,0.667,2014-15
Delbert Love,5,0.053,0.105,1,0.024,0,0,2014-15
Yonel Brown,3,0.008,0.016,1,0,0,NA,2014-15
Nick Masterson,3,0,0,NA,0.33299999999999996,0.5,0.667,2014-15
Nate Rucker,2,0.083,0.125,0.5,0,0,NA,2014-15
Jordan Jones,2,0.036000000000000004,0.083,1,0.055999999999999994,0,0,2014-15
Total,77,0.091,0.133,0.7829999999999999,0.033,0.04,0.4,2014-15
