shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.359,0.588,0.134,0.68,2018-19
2pt Jumpers,0.23199999999999998,0.353,0.039,0.36700000000000005,2018-19
3pt Shots,0.409,0.302,0.008,0.305,2018-19
