name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Deivydas Kuzavas,22,0.19399999999999998,0.18100000000000002,0.619,0.059000000000000004,0,0,2017-18
Mark Flagg,17,0.153,0.16899999999999998,0.647,0,0,NA,2017-18
Keith Braxton,11,0.052000000000000005,0.045,0.5,0.013000000000000001,0.033,1,2017-18
Randall Gaskins,6,0.098,0.1,0.6,0.019,0.045,1,2017-18
Daniel Wallace,6,0.25,0.33299999999999996,0.833,0,0,NA,2017-18
Andre Wolford,5,0.069,0.057,0.5,0.038,0,0,2017-18
Deon Baker,3,0.188,0.25,0.667,0,0,NA,2017-18
Scott Meredith,2,0.1,0.14300000000000002,1,0,0,NA,2017-18
Isaiah Blackmon,2,0.087,0.1,0.5,0,0,NA,2017-18
Jamaal King,1,0.006999999999999999,0,0,0,0,NA,2017-18
Total,75,0.08800000000000001,0.094,0.62,0.011000000000000001,0.013999999999999999,0.5,2017-18
