start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.166,0.606,0.43700000000000006,0.625,0.109,0.353,0.45299999999999996,0.433,2018-19
"Rebound, 11-30 s",0.165,0.524,0.294,0.5820000000000001,0.23199999999999998,0.375,0.474,0.374,2018-19
"Opp score, 0-10 s",0.106,0.508,0.462,0.5539999999999999,0.161,0.344,0.377,0.34700000000000003,2018-19
"Opp score, 11-30 s",0.353,0.465,0.354,0.536,0.247,0.287,0.39799999999999996,0.341,2018-19
"Steal, 0-10 s",0.076,0.715,0.8029999999999999,0.728,0.049,0.28600000000000003,0.14800000000000002,0.524,2018-19
"Steal, 11-30 s",0.017,0.40299999999999997,0.387,0.5,0.29,0.222,0.32299999999999995,0.3,2018-19
Transition,0.34700000000000003,0.6,0.525,0.64,0.11199999999999999,0.342,0.363,0.414,2018-19
