start_of_poss,percent_of_initial_attempts,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_shots_2pt_jumpers,fg_percent_2pt_jumpers,percent_shots_3pt,fg_percent_3pt,season
"Rebound, 0-10 s",0.145,0.536,0.27899999999999997,0.569,0.23199999999999998,0.29600000000000004,0.489,0.42100000000000004,2019-20
"Rebound, 11-30 s",0.209,0.515,0.185,0.629,0.312,0.44799999999999995,0.503,0.34299999999999997,2019-20
"Opp score, 0-10 s",0.061,0.648,0.429,0.7859999999999999,0.22399999999999998,0.5,0.34700000000000003,0.382,2019-20
"Opp score, 11-30 s",0.40700000000000003,0.544,0.287,0.638,0.281,0.397,0.43200000000000005,0.385,2019-20
"Steal, 0-10 s",0.028999999999999998,0.5760000000000001,0.522,0.583,0.196,0.556,0.28300000000000003,0.385,2019-20
"Steal, 11-30 s",0.021,0.485,0.294,0.7,0.235,0.25,0.47100000000000003,0.312,2019-20
Transition,0.23399999999999999,0.57,0.34700000000000003,0.6409999999999999,0.225,0.376,0.42700000000000005,0.41,2019-20
