name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Eric Parrish,15,0.124,0.162,0.846,0.061,0.11800000000000001,1,2017-18,Akron
Torrey Patton,15,0.24100000000000002,0.25,0.615,0.2,0.25,0.5,2017-18,Akron
Jimond Ivey,9,0.064,0.038,0.28600000000000003,0.03,0,0,2017-18,Akron
Lucas Smith,6,0.35700000000000004,0.4,0.4,0.33299999999999996,0,0,2017-18,Akron
Emmanuel Olojakpoke,6,0.111,0.111,0.667,0,0,NA,2017-18,Akron
Mark Kostelac,6,0.098,0.125,0.6,0.1,0.16699999999999998,1,2017-18,Akron
Daniel Utomi,5,0.04,0.032,0.5,0.013999999999999999,0.04,1,2017-18,Akron
Jaden Sayles,2,0.071,0.091,1,0,0,NA,2017-18,Akron
Virshon Cotton,1,0.027999999999999997,0,0,0,0,NA,2017-18,Akron
Malcolm Duvivier,1,0,0,NA,0,0,NA,2017-18,Akron
Total,66,0.085,0.09300000000000001,0.607,0.028999999999999998,0.040999999999999995,0.556,2017-18,Akron
