name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Abdulai Bundu,40,0.281,0.314,0.579,0.055999999999999994,0.083,0.5,2015-16
Donovan Smith,33,0.33,0.35600000000000004,0.5329999999999999,0.023,0.067,1,2015-16
Chaise Daniels,22,0.19399999999999998,0.18600000000000003,0.381,0.008,0,0,2015-16
Samuel Dingba,13,0.5,0.5379999999999999,0.5379999999999999,0,0,NA,2015-16
Giovanni McLean,7,0.071,0.125,0.8,0,0,NA,2015-16
James Ford,6,0.114,0.125,0.4,0.018000000000000002,0.062,1,2015-16
Will Simonton,5,0.222,0.3,0.75,0.042,0,0,2015-16
Daniel Harris,5,0.20800000000000002,0.444,0.8,0,0,NA,2015-16
"FLORAS,DIMITRI",4,0.091,0.091,0.33299999999999996,0,0,NA,2015-16
Ayron Hutton,3,0.034,0,0,0.027999999999999997,0,0,2015-16
Andrew Robinson,2,0,0,NA,0.16699999999999998,0,0,2015-16
Alain Chigha,2,0.667,NA,0,0,0,NA,2015-16
Total,142,0.218,0.261,0.528,0.016,0.024,0.5,2015-16
