name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Jalen Pickett,422,0.545,0.513,0.251,0.613,0.077,0.306,0.419,0.055999999999999994,0.44299999999999995,0.348,0.33799999999999997,0.28,0.746,2018-19
Evan Fisher,420,0.53,0.506,0.43799999999999994,0.636,0.615,0.40700000000000003,0.42700000000000005,0.315,0.155,0.231,0.9329999999999999,0.221,0.72,2018-19
Sloan Seymour,270,0.551,0.5479999999999999,0.006999999999999999,0.5,0,0.059000000000000004,0.375,0.33299999999999996,0.9329999999999999,0.373,0.9470000000000001,0.011000000000000001,1,2018-19
Kevin Degnan,241,0.5760000000000001,0.5710000000000001,0.24100000000000002,0.569,0.5760000000000001,0.079,0.368,0.429,0.68,0.396,0.938,0.141,0.618,2018-19
Manny Camper,140,0.512,0.5,0.6859999999999999,0.625,0.35,0.1,0.28600000000000003,0.5,0.214,0.133,1,0.643,0.522,2018-19
Kadeem Smithen,97,0.631,0.5720000000000001,0.433,0.5479999999999999,0.304,0.08199999999999999,0.5,0.25,0.485,0.40399999999999997,0.9470000000000001,0.629,0.787,2018-19
Jimmy Ratliff,60,0.48800000000000004,0.483,0,NA,NA,0.133,0.625,0.2,0.867,0.308,1,0.05,0.667,2018-19
Georges Darwiche,46,0.379,0.348,0.13,0.33299999999999996,0,0.152,0.28600000000000003,0,0.7170000000000001,0.242,0.75,0.13,0.833,2018-19
Sammy Friday IV,41,0.548,0.561,0.78,0.625,0.5,0.22,0.33299999999999996,0.33299999999999996,0,NA,NA,0.61,0.48,2018-19
Denzel Tchougang,16,0.327,0.25,0.688,0.273,0.667,0.312,0.2,1,0,NA,NA,0.312,0.8,2018-19
Thomas Huerter,14.000000000000002,0.234,0.179,0.35700000000000004,0.2,1,0.071,0,NA,0.5710000000000001,0.125,1,0.14300000000000002,1,2018-19
Braedon Bayer,10,0.15000000000000002,0.15,0,NA,NA,0,NA,NA,1,0.1,1,0,NA,2018-19
Ben Diamond,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2018-19
Paulo Morastoni,1,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19
Total,1779,0.536,0.515,0.305,0.599,0.42200000000000004,0.218,0.41100000000000003,0.233,0.47700000000000004,0.33899999999999997,0.8059999999999999,0.247,0.68,2018-19
