name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Dallin Bachynski,22,0.19,0.175,0.667,0.179,0.062,0.14300000000000002,2013-14
Jordan Loveridge,18,0.102,0.149,0.909,0.051,0.038,0.28600000000000003,2013-14
Jeremy Olsen,15,0.203,0.11800000000000001,0.429,0.018000000000000002,0,0,2013-14
Delon Wright,12,0.042,0.036000000000000004,0.625,0.062,0.04,0.25,2013-14
Renan Lenz,11,0.282,0.25,0.727,0,0,NA,2013-14
Princeton Onwas,4,0.042,0.064,1,0,0,NA,2013-14
Marko Kovacevic,2,0.16699999999999998,0.125,0.5,0,0,NA,2013-14
Ahmad Fields,2,0.105,0.154,1,0,0,NA,2013-14
Kenneth Ogbe,1,0,0,NA,0.083,0,0,2013-14
Brandon Taylor,1,0,0,NA,0,0,NA,2013-14
Alexander Ricketts,1,0.33299999999999996,0.33299999999999996,1,0,NA,NA,2013-14
VAN,1,0.083,0.125,1,0,0,NA,2013-14
Total,90,0.09699999999999999,0.09699999999999999,0.691,0.04,0.022000000000000002,0.2,2013-14
