name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Connell Crossland,31,0.257,0.324,0.759,0.043,0.1,0.5,2012-13
Devonta Abron,25,0.237,0.266,0.7390000000000001,0.037000000000000005,0.062,0.5,2012-13
Adrick McKinney,20,0.17300000000000001,0.17300000000000001,0.529,0.033,0,0,2012-13
Garlon Green,12,0.161,0.192,0.556,0.012,0.034,1,2012-13
Nate Butler,4,0.095,0.048,0.25,0,0,NA,2012-13
Jarvis Ray,2,0.077,0.071,0.5,0,0,NA,2012-13
Charles Hill Sr.,2,0.043,0.1,1,0.018000000000000002,0,0,2012-13
Kyan Anderson,1,0,0,NA,0.01,0.024,1,2012-13
Clyde Smith III,1,0,NA,NA,0.042,0.16699999999999998,1,2012-13
Amric Fields,1,0.2,0.25,1,0,0,NA,2012-13
Total,99,0.16,0.193,0.6629999999999999,0.018000000000000002,0.027999999999999997,0.5,2012-13
