shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season
At Rim,0.385,0.575,0.10099999999999999,0.639,2015-16
2pt Jumpers,0.272,0.382,0.019,0.39,2015-16
3pt Shots,0.34299999999999997,0.34700000000000003,0.008,0.35,2015-16
