shot_type,percent_of_shots,fg_percent,percent_of_shots_blocked,unblocked_fg_percent,season,team
At Rim,0.337,0.583,0.16,0.6940000000000001,2018-19,GeorgiaSt.
2pt Jumpers,0.212,0.374,0.069,0.401,2018-19,GeorgiaSt.
3pt Shots,0.451,0.326,0.019,0.33299999999999996,2018-19,GeorgiaSt.
