name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Brayon Blake,404,0.5790000000000001,0.564,0.33399999999999996,0.659,0.494,0.379,0.39899999999999997,0.475,0.287,0.44799999999999995,0.8270000000000001,0.262,0.66,2017-18
Victor Sanders,398,0.606,0.5589999999999999,0.289,0.591,0.353,0.18600000000000003,0.446,0.061,0.525,0.38799999999999996,0.7040000000000001,0.465,0.778,2017-18
Nate Sherwood,210,0.604,0.562,0.4,0.655,0.527,0.462,0.433,0.524,0.138,0.483,0.929,0.33299999999999996,0.8290000000000001,2017-18
Perrion Callandret,209,0.549,0.529,0.292,0.541,0.33299999999999996,0.273,0.386,0.273,0.435,0.40700000000000003,0.649,0.273,0.667,2017-18
Arkadiy Mkrtychyan,127,0.54,0.5,0.7240000000000001,0.565,0.5770000000000001,0.213,0.37,0.4,0.063,0.125,1,0.441,0.696,2017-18
Chad Sherwood,123,0.611,0.606,0.106,0.5379999999999999,0.28600000000000003,0.106,0.231,0,0.789,0.44299999999999995,0.93,0.065,0.75,2017-18
Jordan Scott,122,0.596,0.5660000000000001,0.467,0.561,0.43799999999999994,0.14800000000000002,0.222,0.25,0.385,0.46799999999999997,0.955,0.369,0.733,2017-18
Trevon Allen,118,0.5,0.479,0.136,0.375,0.33299999999999996,0.271,0.406,0.231,0.593,0.35700000000000004,0.92,0.212,0.68,2017-18
Scott Blakney,14.000000000000002,0.519,0.5,0.857,0.5,0.833,0.14300000000000002,0.5,1,0,NA,NA,0.214,0.667,2017-18
Geno West,12,0.404,0.292,0.25,0.667,0.5,0.16699999999999998,0,NA,0.583,0.14300000000000002,1,0.5,0.833,2017-18
Garrett Kingman,10,0.42000000000000004,0.35,0.4,0.5,0,0.1,0,NA,0.5,0.2,1,0.4,0.75,2017-18
Chance Garvin,2,0.5,0.5,1,0.5,1,0,NA,NA,0,NA,NA,0,NA,2017-18
Total,1748.9999999999998,0.5770000000000001,0.547,0.34,0.594,0.462,0.272,0.397,0.36,0.38799999999999996,0.408,0.809,0.32299999999999995,0.735,2017-18
