name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season
Marcus Evans,322,0.555,0.489,0.23,0.608,0.133,0.304,0.52,0.078,0.466,0.273,0.61,0.534,0.773,2018-19
De'Riante Jenkins,292,0.527,0.509,0.257,0.5870000000000001,0.318,0.185,0.35200000000000004,0.263,0.5579999999999999,0.35,0.825,0.147,0.7440000000000001,2018-19
Issac Vann,291,0.528,0.474,0.409,0.647,0.364,0.22699999999999998,0.19699999999999998,0.385,0.364,0.302,0.875,0.34,0.818,2018-19
Marcus Santos-Silva,217,0.601,0.594,0.77,0.713,0.588,0.23,0.2,0.4,0,NA,NA,0.5479999999999999,0.597,2018-19
Mike'L Simms,156,0.455,0.423,0.135,0.667,0.429,0.18600000000000003,0.345,0.4,0.679,0.264,0.893,0.179,0.7859999999999999,2018-19
Sean Mobley,114.99999999999999,0.48200000000000004,0.47,0.313,0.639,0.565,0.252,0.24100000000000002,0.14300000000000002,0.435,0.32,0.938,0.27,0.5479999999999999,2018-19
Vince Williams,110.00000000000001,0.544,0.48200000000000004,0.527,0.621,0.41700000000000004,0.23600000000000002,0.308,0.125,0.23600000000000002,0.231,1,0.727,0.688,2018-19
Malik Crowfield,104,0.556,0.5479999999999999,0.14400000000000002,0.5329999999999999,0.5,0.038,0.25,1,0.8170000000000001,0.376,0.875,0.135,0.643,2018-19
Corey Douglas,94,0.518,0.521,0.606,0.649,0.568,0.34,0.281,0.778,0.053,0.4,1,0.426,0.475,2018-19
Michael Gilmore,71,0.605,0.606,0.465,0.6970000000000001,0.652,0.113,0.625,0.8,0.423,0.33299999999999996,1,0.19699999999999998,0.5710000000000001,2018-19
P.J. Byrd,37,0.4320000000000001,0.324,0.297,0.455,0,0.18899999999999997,0.14300000000000002,0,0.514,0.21100000000000002,0.75,0.595,0.773,2018-19
Keshawn Curry,27,0.5720000000000001,0.574,0.519,0.857,0.33299999999999996,0.185,0.4,0.5,0.29600000000000004,0.125,0,0.07400000000000001,0.5,2018-19
Xavier Jackson,2,0,0,0,NA,NA,0,NA,NA,1,0,NA,0,NA,2018-19
D. Sheehy-Guiseppi,1,0,0,1,0,NA,0,NA,NA,0,NA,NA,0,NA,2018-19
Total,1872,0.535,0.501,0.368,0.65,0.441,0.221,0.33399999999999996,0.275,0.41200000000000003,0.305,0.821,0.35700000000000004,0.701,2018-19
