name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Will Davis II,31,0.145,0.12,0.565,0.066,0.043,0.25,2012-13
Adam Folker,23,0.09699999999999999,0.08,0.5710000000000001,0.107,0.129,0.444,2012-13
Chris McNealy,17,0.207,0.18899999999999997,0.583,0.033,0.034,0.4,2012-13
Michael Wilder,10,0.157,0.2,0.75,0.077,0,0,2012-13
Alex Young,10,0.067,0.079,0.6,0.05,0.111,1,2012-13
Conor Clifford,8,0.111,0.091,0.5,0.129,0.091,0.25,2012-13
Mike Best,5,0.19,0.182,0.5,0.053,0,0,2012-13
Daman Starring,4,0.013000000000000001,0.024,1,0.025,0,0,2012-13
John Ryan,3,0.111,0.059000000000000004,0.33299999999999996,0,0,NA,2012-13
Derick Flowers,1,0,0,NA,0.037000000000000005,0.14300000000000002,1,2012-13
Travis Souza,1,0,0,NA,0.2,0,0,2012-13
Total,113,0.105,0.1,0.581,0.055,0.059000000000000004,0.385,2012-13
