name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season,team
Cleveland Melvin,38,0.16899999999999998,0.16699999999999998,0.667,0.036000000000000004,0.062,0.625,2012-13,DePaul
Donnavan Kirk,18,0.256,0.259,0.636,0.071,0.051,0.33299999999999996,2012-13,DePaul
Derrell Robertson,13,0.382,0.375,0.462,0,0,NA,2012-13,DePaul
Jamee Crockett,11,0.121,0.083,0.375,0.044000000000000004,0.042,0.33299999999999996,2012-13,DePaul
Brandon Young,9,0.039,0.05,0.833,0.013000000000000001,0.02,0.5,2012-13,DePaul
Charles McKinney,8,0.11699999999999999,0.135,0.7140000000000001,0.021,0,0,2012-13,DePaul
Peter Ryckbosch,5,0.5,0.33299999999999996,0.4,0,0,NA,2012-13,DePaul
Moses Morgan,4,0.214,0.33299999999999996,0.667,0.016,0,0,2012-13,DePaul
Montray Clemons,4,0.364,0.28600000000000003,0.5,0,0,NA,2012-13,DePaul
Worrel Clahar,3,0.028999999999999998,0.025,0.5,0.019,0,0,2012-13,DePaul
Edwind McGhee,3,0.2,0.5,1,0.667,NA,0,2012-13,DePaul
Total,116,0.135,0.131,0.6,0.031,0.032,0.375,2012-13,DePaul
