name,fga,ts_percent,e_fg_percent,percent_shots_at_rim,fg_percent_at_rim,percent_assisted_at_rim,percent_shots_2pt_j,fg_percent_2pt_jumpers,percent_assisted_2pt_j,percent_of_shots_3pt,x3fg_percent,percent_assisted_3s,fta_fga,ft_percent,season,team
Cleveland Melvin,451,0.521,0.496,0.395,0.674,0.6579999999999999,0.49200000000000005,0.365,0.519,0.113,0.294,1,0.275,0.677,2012-13,DePaul
Brandon Young,411.00000000000006,0.532,0.47600000000000003,0.37200000000000005,0.654,0.24,0.387,0.308,0.22399999999999998,0.24100000000000002,0.313,0.516,0.47200000000000003,0.742,2012-13,DePaul
Jamee Crockett,227.99999999999997,0.4670000000000001,0.428,0.289,0.545,0.556,0.298,0.353,0.5,0.41200000000000003,0.266,0.96,0.298,0.706,2012-13,DePaul
Worrel Clahar,196,0.505,0.45899999999999996,0.34700000000000003,0.588,0.45,0.27,0.377,0.15,0.38299999999999995,0.267,0.9,0.38299999999999995,0.72,2012-13,DePaul
Moses Morgan,182,0.438,0.41200000000000003,0.077,0.429,0.33299999999999996,0.34600000000000003,0.33299999999999996,0.524,0.5770000000000001,0.305,0.9690000000000001,0.165,0.733,2012-13,DePaul
Donnavan Kirk,159,0.548,0.528,0.27,0.628,0.63,0.535,0.45899999999999996,0.59,0.195,0.387,0.833,0.214,0.706,2012-13,DePaul
Charles McKinney,125,0.541,0.52,0.48,0.617,0.35100000000000003,0.384,0.396,0.316,0.136,0.353,0.833,0.368,0.63,2012-13,DePaul
Durrell McDonald,89,0.496,0.494,0.281,0.6,0.2,0.43799999999999994,0.359,0.214,0.281,0.4,0.9,0.11199999999999999,0.5,2012-13,DePaul
Derrell Robertson,47,0.545,0.511,0.723,0.47100000000000003,0.312,0.255,0.667,0.75,0.021,0,NA,0.36200000000000004,0.706,2012-13,DePaul
Montray Clemons,20,0.536,0.5,0.55,0.636,0.5710000000000001,0.4,0.375,0.33299999999999996,0.05,0,NA,0.35,0.7140000000000001,2012-13,DePaul
Edwind McGhee,19,0.365,0.263,0.263,0.4,0,0.158,0,NA,0.579,0.182,1,0.474,0.778,2012-13,DePaul
Peter Ryckbosch,12,0.612,0.667,0.833,0.6,0.5,0.16699999999999998,1,1,0,NA,NA,0.33299999999999996,0.25,2012-13,DePaul
Jodan Price,9,0.167,0.16699999999999998,0.111,0,NA,0.222,0,NA,0.667,0.16699999999999998,1,0,NA,2012-13,DePaul
Stuart Pirri,2,0.75,0.75,0,NA,NA,0,NA,NA,1,0.5,1,0,NA,2012-13,DePaul
Cory Dolins,1,0,0,0,NA,NA,1,0,NA,0,NA,NA,0,NA,2012-13,DePaul
Total,1951.0000000000002,0.509,0.474,0.342,0.617,0.456,0.392,0.366,0.429,0.266,0.299,0.852,0.317,0.7040000000000001,2012-13,DePaul
D-I Team Averages,NA,0.542,0.504,0.38299999999999995,0.609,0.418,0.293,0.35700000000000004,0.35,0.32299999999999995,0.34299999999999997,0.8490000000000001,0.426,0.691,2012-13,DePaul
