name,putbacks,percent_of_total_at_rim_shots_coming_on_putbacks,percent_of_total_made_baskets_at_rim_coming_on_putbacks,putback_fg_percent_at_rim,percent_of_total_2pt_jumpers_coming_on_putbacks,percent_of_total_made_2pt_jumpers_coming_on_putbacks,putback_fg_percent_2pt_jumpers,season
Justyn Mutts,21,0.106,0.114,0.684,0.019,0.022000000000000002,0.5,2019-20
Dylan Painter,15,0.146,0.115,0.5379999999999999,0.091,0.125,0.5,2019-20
Collin Goss,14,0.131,0.107,0.615,0.034,0,0,2019-20
Kevin Anderson,6,0.04,0.049,0.8,0,0,NA,2019-20
Nate Darling,5,0.025,0.026000000000000002,0.667,0.01,0.03,1,2019-20
Jacob Cushing,2,0.133,0.1,0.5,0,0,NA,2019-20
Ryan Allen,1,0,0,NA,0,0,NA,2019-20
Johnny McCoy,1,0.04,0,0,0,NA,NA,2019-20
Aleks Novakovich,1,0.125,0.16699999999999998,1,0,NA,NA,2019-20
Total,66,0.077,0.075,0.632,0.015,0.02,0.5,2019-20
